"Estado","% Ocupación"
"Tlaxcala","14.28"
"Yucatán","3.73"
"Jalisco","2.75"
"Sinaloa","2.53"
"Sonora","2.43"
"Coahuila de Zaragoza","2.12"
"Aguascalientes","1.81"
"Quintana Roo","1.29"
"Tabasco","1.27"
"Hidalgo","1.23"
"Nuevo León","1.16"
"Puebla","0.95"
"Michoacán de Ocampo","0.69"
"México","0.57"
"Ciudad de México","0.54"
"Veracruz de Ignacio de La Llave","0.52"
"Guanajuato","0.47"
"Baja California","0.45"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Oaxaca","0.00"
"Guerrero","0.00"
"Chihuahua","0.00"
"Chiapas","0.00"
"Baja California Sur","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Querétaro","0.00"
"Zacatecas","0.00"
"Colima","0.00"
"Morelos","0.00"
"Durango","0.00"
