"Estado","% Ocupación"
"Baja California Sur","69.65"
"Sinaloa","47.50"
"Ciudad de México","45.88"
"Sonora","44.72"
"Nayarit","41.98"
"Quintana Roo","37.12"
"Tamaulipas","36.94"
"Oaxaca","32.87"
"Durango","32.00"
"Veracruz de Ignacio de La Llave","31.59"
"Guerrero","29.58"
"Nuevo León","28.24"
"Hidalgo","27.49"
"México","26.69"
"Jalisco","24.19"
"Aguascalientes","23.52"
"Colima","22.98"
"Tabasco","22.88"
"Yucatán","20.96"
"Baja California","20.00"
"Michoacán de Ocampo","14.95"
"Morelos","14.63"
"Puebla","12.83"
"Campeche","12.20"
"San Luis Potosí","11.68"
"Chihuahua","10.96"
"Tlaxcala","10.44"
"Querétaro","10.13"
"Chiapas","9.11"
"Coahuila de Zaragoza","7.21"
"Zacatecas","7.07"
"Guanajuato","3.66"
