"Estado","% Ocupación"
"Oaxaca","18.60"
"Nuevo León","15.44"
"Aguascalientes","13.88"
"Sinaloa","9.83"
"Chihuahua","8.06"
"Durango","7.14"
"Tlaxcala","6.38"
"Tamaulipas","5.12"
"Jalisco","4.47"
"Coahuila de Zaragoza","3.84"
"Puebla","3.61"
"Sonora","3.61"
"Veracruz de Ignacio de La Llave","3.37"
"Colima","3.22"
"Baja California Sur","2.89"
"Guanajuato","2.46"
"Hidalgo","2.31"
"Ciudad de México","2.18"
"Zacatecas","2.12"
"México","1.94"
"San Luis Potosí","1.33"
"Guerrero","1.32"
"Morelos","1.10"
"Michoacán de Ocampo","1.09"
"Tabasco","1.03"
"Baja California","0.97"
"Yucatán","0.92"
"Chiapas","0.00"
"Campeche","0.00"
"Nayarit","0.00"
"Querétaro","0.00"
"Quintana Roo","0.00"
