"Estado","% Ocupación"
"Colima","81.35"
"Nayarit","71.31"
"Nuevo León","70.03"
"Ciudad de México","69.33"
"Durango","64.36"
"Oaxaca","62.20"
"Hidalgo","61.98"
"Sinaloa","50.81"
"Tlaxcala","49.05"
"Jalisco","48.59"
"Tabasco","48.08"
"México","47.83"
"Veracruz de Ignacio de La Llave","47.09"
"Guerrero","44.88"
"Sonora","41.25"
"Baja California Sur","40.94"
"Yucatán","40.22"
"San Luis Potosí","32.70"
"Tamaulipas","31.33"
"Querétaro","30.45"
"Michoacán de Ocampo","28.50"
"Puebla","27.23"
"Zacatecas","26.92"
"Aguascalientes","26.49"
"Quintana Roo","23.66"
"Chiapas","21.40"
"Baja California","18.42"
"Morelos","16.21"
"Chihuahua","13.75"
"Campeche","12.50"
"Coahuila de Zaragoza","11.72"
"Guanajuato","8.54"
