"Estado","% Ocupación"
"Baja California","51.08"
"Aguascalientes","36.52"
"Chihuahua","34.43"
"Sonora","32.23"
"Guanajuato","31.08"
"Querétaro","30.44"
"Puebla","30.40"
"Morelos","30.27"
"Jalisco","28.90"
"Coahuila de Zaragoza","27.90"
"Durango","26.56"
"Sinaloa","25.31"
"Nuevo León","24.81"
"Quintana Roo","23.33"
"San Luis Potosí","22.02"
"Nayarit","21.56"
"Ciudad de México","21.17"
"Tamaulipas","20.09"
"Colima","19.19"
"Michoacán de Ocampo","18.85"
"México","18.24"
"Guerrero","17.54"
"Hidalgo","16.61"
"Tabasco","16.35"
"Veracruz de Ignacio de La Llave","16.32"
"Oaxaca","14.28"
"Tlaxcala","12.84"
"Zacatecas","11.00"
"Baja California Sur","10.00"
"Chiapas","8.29"
"Yucatán","6.02"
"Campeche","4.79"
