"Estado","% Ocupación"
"Puebla","52.63"
"Michoacán de Ocampo","50.94"
"Hidalgo","49.33"
"Tlaxcala","46.26"
"Tabasco","45.62"
"Aguascalientes","45.58"
"Nuevo León","45.55"
"Ciudad de México","43.73"
"Veracruz de Ignacio de La Llave","43.63"
"San Luis Potosí","43.43"
"Tamaulipas","43.43"
"Durango","43.28"
"Nayarit","43.24"
"Morelos","40.54"
"Oaxaca","38.96"
"México","37.45"
"Querétaro","36.38"
"Sonora","35.37"
"Sinaloa","35.11"
"Coahuila de Zaragoza","34.06"
"Jalisco","33.82"
"Baja California","32.54"
"Guanajuato","32.26"
"Guerrero","32.25"
"Colima","28.27"
"Zacatecas","26.08"
"Quintana Roo","24.30"
"Chihuahua","23.84"
"Yucatán","15.78"
"Campeche","14.43"
"Chiapas","12.31"
"Baja California Sur","8.29"
