"Estado","% Ocupación"
"Puebla","47.86"
"Aguascalientes","47.82"
"Morelos","46.06"
"Nayarit","44.66"
"Nuevo León","44.55"
"San Luis Potosí","42.76"
"Tlaxcala","42.53"
"Michoacán de Ocampo","41.54"
"Hidalgo","41.23"
"Tamaulipas","40.36"
"Oaxaca","39.13"
"Durango","39.13"
"Veracruz de Ignacio de La Llave","39.06"
"Ciudad de México","38.84"
"Jalisco","37.88"
"Sinaloa","37.15"
"México","35.92"
"Sonora","35.71"
"Coahuila de Zaragoza","35.25"
"Tabasco","34.74"
"Chihuahua","34.28"
"Guanajuato","33.61"
"Querétaro","33.33"
"Colima","32.74"
"Baja California","31.18"
"Zacatecas","30.20"
"Guerrero","28.05"
"Quintana Roo","22.36"
"Yucatán","17.54"
"Chiapas","11.51"
"Campeche","11.02"
"Baja California Sur","6.07"
