"Estado","% Ocupación"
"Tlaxcala","22.22"
"Nuevo León","19.45"
"Aguascalientes","17.50"
"Colima","16.12"
"Coahuila de Zaragoza","13.76"
"Ciudad de México","13.42"
"Baja California Sur","12.98"
"Sinaloa","12.24"
"Chihuahua","10.43"
"Hidalgo","10.10"
"Durango","8.91"
"Veracruz de Ignacio de La Llave","8.44"
"Sonora","8.18"
"Jalisco","7.34"
"Tamaulipas","6.97"
"Querétaro","6.93"
"Morelos","6.01"
"Puebla","4.90"
"Guerrero","4.69"
"Zacatecas","4.49"
"Oaxaca","4.22"
"Baja California","4.10"
"México","3.93"
"Guanajuato","3.38"
"Michoacán de Ocampo","2.04"
"Chiapas","1.60"
"Quintana Roo","1.51"
"Yucatán","1.38"
"Nayarit","1.09"
"Tabasco","1.05"
"San Luis Potosí","0.85"
"Campeche","0.74"
