"Estado","% Ocupación"
"Puebla","58.29"
"Aguascalientes","54.36"
"Tlaxcala","54.01"
"Durango","53.84"
"Tabasco","53.57"
"Nuevo León","53.17"
"Hidalgo","50.73"
"Michoacán de Ocampo","48.71"
"Oaxaca","46.90"
"Veracruz de Ignacio de La Llave","45.88"
"Ciudad de México","45.77"
"San Luis Potosí","44.94"
"Colima","44.35"
"Morelos","42.77"
"Coahuila de Zaragoza","40.77"
"Tamaulipas","39.69"
"Nayarit","39.62"
"Querétaro","38.87"
"México","38.48"
"Sonora","35.95"
"Guanajuato","35.77"
"Guerrero","35.55"
"Jalisco","35.25"
"Baja California","32.03"
"Zacatecas","25.77"
"Chihuahua","23.72"
"Sinaloa","22.78"
"Quintana Roo","19.74"
"Yucatán","18.85"
"Campeche","14.55"
"Chiapas","13.98"
"Baja California Sur","9.52"
