"Estado","% Ocupación"
"Baja California Sur","58.84"
"Yucatán","58.20"
"Oaxaca","35.84"
"Tabasco","30.50"
"Sinaloa","28.26"
"Ciudad de México","25.46"
"Nayarit","25.00"
"Sonora","22.38"
"Tamaulipas","22.16"
"Colima","21.66"
"Quintana Roo","20.60"
"Nuevo León","19.87"
"Veracruz de Ignacio de La Llave","17.24"
"Hidalgo","15.32"
"Campeche","13.49"
"Baja California","12.50"
"Michoacán de Ocampo","11.50"
"México","10.35"
"Jalisco","10.20"
"Durango","10.12"
"Tlaxcala","8.97"
"Aguascalientes","8.08"
"Chiapas","7.58"
"Guerrero","7.48"
"Chihuahua","7.05"
"San Luis Potosí","6.06"
"Zacatecas","4.61"
"Puebla","4.46"
"Morelos","4.44"
"Coahuila de Zaragoza","2.11"
"Querétaro","1.61"
"Guanajuato","1.42"
