"Estado","% Ocupación"
"Colima","71.87"
"Nayarit","56.98"
"Sinaloa","54.98"
"Oaxaca","51.54"
"Ciudad de México","51.31"
"Yucatán","48.90"
"Nuevo León","48.39"
"Baja California Sur","43.90"
"Sonora","38.98"
"Guerrero","37.98"
"Hidalgo","36.13"
"Veracruz de Ignacio de La Llave","35.69"
"Jalisco","34.81"
"Tabasco","31.63"
"México","28.88"
"Durango","26.53"
"Michoacán de Ocampo","24.33"
"Tamaulipas","23.23"
"Tlaxcala","22.03"
"Baja California","21.42"
"Quintana Roo","19.35"
"Morelos","16.12"
"Chihuahua","15.00"
"Chiapas","14.01"
"Puebla","13.01"
"Aguascalientes","11.82"
"Querétaro","11.78"
"Campeche","11.64"
"Zacatecas","7.93"
"San Luis Potosí","7.08"
"Guanajuato","5.24"
"Coahuila de Zaragoza","4.62"
