"Estado","% Ocupación"
"Colima","87.41"
"Guerrero","76.86"
"Puebla","74.86"
"Hidalgo","74.29"
"Veracruz de Ignacio de La Llave","73.95"
"Nuevo León","73.58"
"Nayarit","68.62"
"San Luis Potosí","68.53"
"Ciudad de México","68.01"
"Tlaxcala","67.77"
"México","63.06"
"Morelos","62.76"
"Oaxaca","59.54"
"Jalisco","59.35"
"Zacatecas","56.56"
"Durango","55.93"
"Aguascalientes","53.16"
"Michoacán de Ocampo","51.21"
"Quintana Roo","50.84"
"Sinaloa","50.58"
"Sonora","48.79"
"Tamaulipas","45.80"
"Coahuila de Zaragoza","43.82"
"Tabasco","43.48"
"Querétaro","42.77"
"Baja California Sur","41.80"
"Guanajuato","25.24"
"Chiapas","23.59"
"Baja California","22.35"
"Yucatán","17.26"
"Chihuahua","16.43"
"Campeche","12.70"
