"Estado","% Ocupación"
"Durango","57.71"
"Puebla","56.21"
"Tlaxcala","55.30"
"Tabasco","54.27"
"Michoacán de Ocampo","50.69"
"Nuevo León","49.83"
"Veracruz de Ignacio de La Llave","48.40"
"Aguascalientes","48.29"
"Ciudad de México","44.74"
"Oaxaca","44.35"
"Morelos","44.25"
"Hidalgo","43.77"
"San Luis Potosí","41.27"
"Colima","40.15"
"Tamaulipas","40.06"
"México","39.78"
"Querétaro","38.82"
"Coahuila de Zaragoza","38.15"
"Jalisco","36.71"
"Nayarit","36.54"
"Guanajuato","36.19"
"Sonora","35.82"
"Guerrero","34.54"
"Baja California","32.36"
"Zacatecas","24.46"
"Quintana Roo","22.31"
"Sinaloa","20.30"
"Yucatán","18.71"
"Chihuahua","17.36"
"Campeche","16.80"
"Chiapas","12.85"
"Baja California Sur","9.66"
