"Estado","% Ocupación"
"Oaxaca","25.00"
"Querétaro","20.55"
"Nuevo León","18.25"
"Aguascalientes","18.18"
"Hidalgo","18.18"
"Jalisco","16.70"
"Morelos","16.66"
"Tlaxcala","16.21"
"Veracruz de Ignacio de La Llave","15.07"
"México","14.91"
"Ciudad de México","14.78"
"Michoacán de Ocampo","13.98"
"Colima","13.69"
"Baja California","11.80"
"Tamaulipas","11.04"
"Tabasco","9.89"
"Puebla","9.09"
"Sonora","8.73"
"Chihuahua","7.25"
"Zacatecas","6.89"
"San Luis Potosí","6.06"
"Guanajuato","5.40"
"Coahuila de Zaragoza","5.00"
"Guerrero","4.70"
"Yucatán","4.61"
"Nayarit","4.44"
"Durango","4.31"
"Chiapas","4.10"
"Sinaloa","3.89"
"Quintana Roo","3.59"
"Campeche","3.33"
"Baja California Sur","1.78"
