"Estado","% Ocupación"
"Puebla","18.91"
"Chihuahua","16.66"
"Coahuila de Zaragoza","12.50"
"Yucatán","12.50"
"México","10.86"
"Aguascalientes","9.09"
"Zacatecas","5.26"
"Sinaloa","3.84"
"Ciudad de México","3.57"
"San Luis Potosí","2.94"
"Durango","2.85"
"Veracruz de Ignacio de La Llave","2.63"
"Jalisco","1.91"
"Guanajuato","1.78"
"Nuevo León","0.98"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Hidalgo","0.00"
"Querétaro","0.00"
"Chiapas","0.00"
"Campeche","0.00"
"Sonora","0.00"
"Colima","0.00"
"Morelos","0.00"
"Tabasco","0.00"
"Baja California","0.00"
"Quintana Roo","0.00"
