"Estado","% Ocupación"
"Coahuila de Zaragoza","66.66"
"Sonora","56.00"
"Aguascalientes","54.83"
"Querétaro","50.00"
"Chihuahua","46.66"
"Zacatecas","44.44"
"Durango","34.78"
"Nuevo León","28.57"
"Puebla","24.44"
"Tamaulipas","23.80"
"México","21.56"
"Baja California","20.00"
"Ciudad de México","19.48"
"Tabasco","16.07"
"San Luis Potosí","14.28"
"Sinaloa","14.00"
"Jalisco","9.72"
"Guanajuato","7.40"
"Veracruz de Ignacio de La Llave","2.32"
"Guerrero","1.58"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Quintana Roo","0.00"
"Chiapas","0.00"
"Hidalgo","0.00"
"Campeche","0.00"
"Colima","0.00"
"Morelos","0.00"
"Baja California Sur","0.00"
"Yucatán","0.00"
"Tlaxcala","0.00"
"Nayarit","0.00"
