"Estado","% Ocupación"
"Yucatán","56.17"
"Baja California Sur","54.38"
"Sinaloa","31.90"
"Tabasco","31.57"
"Oaxaca","26.15"
"Ciudad de México","25.88"
"Sonora","25.00"
"Tamaulipas","22.58"
"Nayarit","22.05"
"Colima","21.66"
"Nuevo León","20.85"
"Quintana Roo","20.00"
"Veracruz de Ignacio de La Llave","18.77"
"Durango","16.17"
"Hidalgo","14.70"
"Campeche","13.63"
"Baja California","11.64"
"Michoacán de Ocampo","11.50"
"México","11.17"
"Jalisco","10.86"
"Guerrero","9.35"
"Tlaxcala","7.69"
"San Luis Potosí","7.69"
"Aguascalientes","7.36"
"Chiapas","5.77"
"Chihuahua","5.35"
"Puebla","5.26"
"Morelos","4.76"
"Zacatecas","3.07"
"Querétaro","2.40"
"Guanajuato","2.38"
"Coahuila de Zaragoza","2.11"
