"Estado","% Ocupación"
"Nuevo León","16.01"
"Colima","14.28"
"Aguascalientes","14.28"
"Durango","13.11"
"Chihuahua","12.19"
"Zacatecas","10.00"
"Sinaloa","6.66"
"Coahuila de Zaragoza","6.36"
"Baja California Sur","5.88"
"Oaxaca","4.91"
"Tamaulipas","4.68"
"Puebla","4.46"
"Sonora","4.44"
"Veracruz de Ignacio de La Llave","3.80"
"Guerrero","3.28"
"Jalisco","3.12"
"Baja California","3.11"
"Quintana Roo","2.96"
"México","2.70"
"Nayarit","2.56"
"Tlaxcala","2.12"
"Ciudad de México","1.83"
"Guanajuato","1.66"
"Hidalgo","1.63"
"Tabasco","1.62"
"Morelos","1.55"
"San Luis Potosí","1.35"
"Michoacán de Ocampo","0.96"
"Yucatán","0.92"
"Chiapas","0.26"
"Campeche","0.00"
"Querétaro","0.00"
