"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","100.00"
"Nayarit","100.00"
"Querétaro","95.00"
"Zacatecas","94.44"
"Durango","93.54"
"Hidalgo","87.50"
"Oaxaca","84.61"
"Michoacán de Ocampo","82.14"
"Nuevo León","81.71"
"Yucatán","80.00"
"Ciudad de México","78.58"
"Veracruz de Ignacio de La Llave","72.07"
"San Luis Potosí","71.15"
"Jalisco","67.50"
"Aguascalientes","64.70"
"Puebla","61.00"
"Tamaulipas","59.82"
"Tabasco","59.00"
"Sinaloa","55.76"
"México","55.34"
"Morelos","50.00"
"Baja California","45.45"
"Coahuila de Zaragoza","45.45"
"Guanajuato","43.85"
"Sonora","36.73"
"Quintana Roo","32.25"
"Guerrero","29.06"
"Chihuahua","26.15"
"Campeche","15.62"
"Chiapas","9.52"
"Baja California Sur","0.00"
