"Estado","% Ocupación"
"Chihuahua","58.09"
"Aguascalientes","44.30"
"Baja California","38.32"
"Durango","37.67"
"Coahuila de Zaragoza","36.40"
"Sonora","33.09"
"Baja California Sur","26.92"
"San Luis Potosí","25.37"
"Sinaloa","24.36"
"Ciudad de México","22.61"
"Nuevo León","22.29"
"Guanajuato","20.37"
"Zacatecas","17.77"
"Puebla","16.37"
"Tamaulipas","15.34"
"Hidalgo","14.72"
"Jalisco","13.52"
"Quintana Roo","10.06"
"Oaxaca","9.49"
"Morelos","8.95"
"Querétaro","8.13"
"México","8.06"
"Guerrero","7.97"
"Colima","7.75"
"Veracruz de Ignacio de La Llave","7.22"
"Michoacán de Ocampo","4.47"
"Yucatán","3.65"
"Tlaxcala","2.65"
"Tabasco","2.64"
"Campeche","1.20"
"Nayarit","1.09"
"Chiapas","0.98"
