"Estado","% Ocupación"
"Baja California Sur","56.25"
"Quintana Roo","39.13"
"Tabasco","35.07"
"Tamaulipas","34.57"
"Sonora","31.31"
"Nuevo León","26.98"
"Sinaloa","26.25"
"Yucatán","25.63"
"Nayarit","24.54"
"Ciudad de México","22.39"
"Durango","21.79"
"Aguascalientes","20.00"
"Veracruz de Ignacio de La Llave","18.13"
"Hidalgo","16.19"
"Colima","14.73"
"Oaxaca","12.42"
"Coahuila de Zaragoza","12.07"
"San Luis Potosí","11.77"
"México","11.15"
"Campeche","10.69"
"Jalisco","10.65"
"Puebla","9.70"
"Chihuahua","9.40"
"Baja California","9.30"
"Morelos","8.10"
"Guerrero","8.03"
"Michoacán de Ocampo","6.54"
"Chiapas","4.61"
"Querétaro","4.37"
"Zacatecas","4.00"
"Guanajuato","3.48"
"Tlaxcala","2.02"
