"Estado","% Ocupación"
"Ciudad de México","27.09"
"Oaxaca","26.50"
"Aguascalientes","25.49"
"Hidalgo","23.85"
"Querétaro","22.70"
"Tlaxcala","21.91"
"Morelos","20.77"
"Nuevo León","20.35"
"Jalisco","20.17"
"Colima","19.73"
"México","18.37"
"Tamaulipas","15.66"
"Michoacán de Ocampo","15.07"
"Baja California","14.70"
"Veracruz de Ignacio de La Llave","13.55"
"Tabasco","11.94"
"Sonora","11.40"
"Chihuahua","10.30"
"Baja California Sur","9.52"
"Nayarit","9.30"
"Puebla","9.28"
"San Luis Potosí","8.33"
"Sinaloa","8.28"
"Durango","7.40"
"Yucatán","6.50"
"Zacatecas","6.45"
"Guanajuato","5.94"
"Coahuila de Zaragoza","4.89"
"Chiapas","4.11"
"Guerrero","3.46"
"Campeche","3.41"
"Quintana Roo","3.40"
