"Estado","% Ocupación"
"Nayarit","100.00"
"Durango","100.00"
"Colima","100.00"
"Tlaxcala","100.00"
"Zacatecas","94.28"
"Querétaro","85.00"
"Oaxaca","83.72"
"Hidalgo","83.33"
"Ciudad de México","82.21"
"Michoacán de Ocampo","80.00"
"Jalisco","77.40"
"Nuevo León","72.14"
"Yucatán","67.85"
"Veracruz de Ignacio de La Llave","64.77"
"Puebla","64.55"
"San Luis Potosí","62.68"
"México","61.26"
"Tabasco","57.62"
"Tamaulipas","52.77"
"Aguascalientes","51.21"
"Sinaloa","50.40"
"Guanajuato","50.00"
"Guerrero","43.67"
"Morelos","42.42"
"Sonora","38.46"
"Quintana Roo","36.50"
"Chihuahua","29.23"
"Coahuila de Zaragoza","13.79"
"Campeche","10.00"
"Baja California","8.82"
"Chiapas","2.22"
"Baja California Sur","0.00"
