"Estado","% Ocupación"
"Aguascalientes","12.72"
"Tlaxcala","8.00"
"Colima","7.27"
"Ciudad de México","5.60"
"Puebla","5.14"
"Querétaro","4.76"
"Nuevo León","4.25"
"Yucatán","3.40"
"Jalisco","3.27"
"México","2.94"
"Oaxaca","2.85"
"Sinaloa","1.94"
"Campeche","1.49"
"Chihuahua","1.41"
"Baja California","1.22"
"Sonora","1.21"
"Tamaulipas","1.21"
"Hidalgo","1.20"
"Veracruz de Ignacio de La Llave","0.92"
"Zacatecas","0.90"
"Chiapas","0.77"
"Guanajuato","0.76"
"Guerrero","0.72"
"Michoacán de Ocampo","0.60"
"San Luis Potosí","0.00"
"Nayarit","0.00"
"Durango","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Tabasco","0.00"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
