"Estado","% Ocupación"
"Sinaloa","62.46"
"Baja California Sur","58.65"
"Ciudad de México","58.35"
"Nayarit","48.68"
"Quintana Roo","47.94"
"Hidalgo","47.76"
"Oaxaca","44.44"
"Durango","44.00"
"Guerrero","42.89"
"Veracruz de Ignacio de La Llave","41.83"
"Nuevo León","41.22"
"Sonora","40.25"
"Tamaulipas","34.86"
"México","34.82"
"Jalisco","34.10"
"Tlaxcala","29.16"
"Tabasco","27.86"
"Colima","26.59"
"Puebla","24.43"
"Baja California","24.27"
"Michoacán de Ocampo","24.08"
"Aguascalientes","23.00"
"Yucatán","21.16"
"Morelos","19.13"
"Querétaro","18.86"
"Zacatecas","18.18"
"Coahuila de Zaragoza","14.81"
"San Luis Potosí","11.52"
"Campeche","11.22"
"Chihuahua","10.56"
"Chiapas","7.54"
"Guanajuato","5.91"
