"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Zacatecas","83.33"
"Aguascalientes","74.19"
"Chihuahua","58.97"
"Querétaro","56.25"
"San Luis Potosí","51.72"
"Sinaloa","51.51"
"Durango","48.83"
"Ciudad de México","40.88"
"Nuevo León","36.82"
"Sonora","31.11"
"Jalisco","26.79"
"Guanajuato","25.92"
"Baja California","23.52"
"Tabasco","20.00"
"Puebla","19.51"
"Oaxaca","18.75"
"Tamaulipas","18.75"
"México","10.73"
"Yucatán","8.33"
"Quintana Roo","8.00"
"Veracruz de Ignacio de La Llave","3.77"
"Guerrero","1.72"
"Chiapas","0.00"
"Hidalgo","0.00"
"Michoacán de Ocampo","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Morelos","0.00"
"Campeche","0.00"
"Tlaxcala","0.00"
