"Estado","% Ocupación"
"Baja California Sur","30.35"
"Querétaro","26.78"
"Sinaloa","20.53"
"Chihuahua","20.33"
"Durango","17.64"
"Nayarit","15.55"
"Nuevo León","12.79"
"Oaxaca","11.40"
"Aguascalientes","10.00"
"Quintana Roo","7.80"
"Ciudad de México","7.79"
"Tamaulipas","7.71"
"Zacatecas","7.50"
"Colima","6.81"
"Sonora","6.55"
"Veracruz de Ignacio de La Llave","6.20"
"Jalisco","5.40"
"Tlaxcala","4.65"
"Coahuila de Zaragoza","4.19"
"Hidalgo","3.57"
"Guerrero","2.56"
"México","2.32"
"San Luis Potosí","2.20"
"Puebla","2.19"
"Baja California","2.12"
"Guanajuato","1.72"
"Michoacán de Ocampo","1.39"
"Yucatán","1.24"
"Campeche","1.14"
"Tabasco","0.78"
"Morelos","0.62"
"Chiapas","0.00"
