"Estado","% Ocupación"
"Aguascalientes","54.60"
"Jalisco","40.57"
"Baja California","31.01"
"Nuevo León","30.78"
"Hidalgo","29.41"
"Ciudad de México","29.14"
"Querétaro","28.83"
"Colima","27.90"
"Morelos","27.11"
"Sonora","26.25"
"Nayarit","25.45"
"Michoacán de Ocampo","25.11"
"Puebla","25.00"
"Oaxaca","25.00"
"Baja California Sur","25.00"
"Tlaxcala","24.63"
"México","24.50"
"San Luis Potosí","24.02"
"Chihuahua","23.98"
"Tamaulipas","23.73"
"Coahuila de Zaragoza","20.48"
"Durango","18.75"
"Sinaloa","17.97"
"Yucatán","16.48"
"Guanajuato","14.63"
"Veracruz de Ignacio de La Llave","14.28"
"Guerrero","12.98"
"Zacatecas","9.56"
"Tabasco","9.39"
"Quintana Roo","6.60"
"Chiapas","5.10"
"Campeche","1.68"
