"Estado","% Ocupación"
"Morelos","100.00"
"Colima","100.00"
"Querétaro","89.47"
"Zacatecas","72.22"
"Coahuila de Zaragoza","66.66"
"Aguascalientes","54.83"
"Guanajuato","50.84"
"Michoacán de Ocampo","50.00"
"Yucatán","45.83"
"Puebla","38.88"
"Tabasco","38.59"
"México","34.14"
"Durango","34.04"
"Jalisco","32.24"
"Nuevo León","31.12"
"Ciudad de México","29.88"
"Baja California","29.41"
"Tamaulipas","29.34"
"Sonora","29.03"
"Oaxaca","28.12"
"Veracruz de Ignacio de La Llave","25.92"
"Chiapas","21.27"
"Quintana Roo","16.66"
"San Luis Potosí","15.90"
"Chihuahua","14.28"
"Sinaloa","13.46"
"Hidalgo","7.14"
"Campeche","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Guerrero","0.00"
