"Estado","% Ocupación"
"Baja California","39.66"
"Aguascalientes","38.54"
"Chihuahua","34.59"
"Sonora","31.21"
"Durango","29.41"
"Puebla","14.96"
"Coahuila de Zaragoza","14.78"
"Nuevo León","14.72"
"San Luis Potosí","12.12"
"Zacatecas","11.92"
"Ciudad de México","11.46"
"Tamaulipas","11.25"
"Querétaro","9.25"
"Oaxaca","8.42"
"Tlaxcala","8.10"
"Sinaloa","7.93"
"México","7.89"
"Jalisco","7.84"
"Guanajuato","7.39"
"Baja California Sur","5.73"
"Yucatán","4.89"
"Hidalgo","4.87"
"Nayarit","3.50"
"Michoacán de Ocampo","3.38"
"Veracruz de Ignacio de La Llave","2.86"
"Tabasco","2.60"
"Colima","1.75"
"Guerrero","1.57"
"Chiapas","1.14"
"Quintana Roo","0.99"
"Campeche","0.00"
"Morelos","0.00"
