"Estado","% Ocupación"
"Yucatán","75.00"
"Querétaro","50.00"
"Nuevo León","36.52"
"Tabasco","33.76"
"Quintana Roo","32.83"
"Zacatecas","30.00"
"Sinaloa","27.53"
"Sonora","27.27"
"Tamaulipas","26.50"
"México","25.71"
"Durango","23.40"
"Aguascalientes","19.23"
"Veracruz de Ignacio de La Llave","17.75"
"Campeche","15.15"
"Ciudad de México","13.36"
"Oaxaca","12.90"
"Puebla","12.65"
"Jalisco","12.62"
"Michoacán de Ocampo","12.50"
"Coahuila de Zaragoza","12.00"
"Baja California","11.62"
"Chihuahua","11.11"
"Hidalgo","9.09"
"Chiapas","7.93"
"Guerrero","7.77"
"Guanajuato","7.27"
"San Luis Potosí","7.27"
"Colima","5.55"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
