"Estado","% Ocupación"
"Durango","68.09"
"Puebla","68.00"
"Veracruz de Ignacio de La Llave","67.85"
"Hidalgo","66.43"
"Nuevo León","63.54"
"Colima","62.17"
"Tabasco","60.33"
"San Luis Potosí","58.76"
"Tlaxcala","57.57"
"Ciudad de México","56.61"
"Morelos","56.58"
"Oaxaca","54.98"
"Aguascalientes","53.62"
"Zacatecas","51.96"
"Michoacán de Ocampo","50.76"
"Coahuila de Zaragoza","49.84"
"México","49.56"
"Jalisco","49.07"
"Querétaro","47.59"
"Sonora","45.91"
"Tamaulipas","43.75"
"Nayarit","39.04"
"Guerrero","35.34"
"Quintana Roo","34.49"
"Baja California","31.60"
"Sinaloa","31.35"
"Guanajuato","31.07"
"Campeche","20.51"
"Baja California Sur","20.09"
"Yucatán","18.40"
"Chiapas","17.88"
"Chihuahua","16.02"
