"Estado","% Ocupación"
"Querétaro","90.00"
"Michoacán de Ocampo","79.16"
"Colima","66.66"
"Morelos","60.00"
"Aguascalientes","59.37"
"Puebla","56.52"
"Yucatán","40.74"
"Durango","40.42"
"México","34.83"
"Guanajuato","34.54"
"Jalisco","33.72"
"Tabasco","28.73"
"Tamaulipas","27.71"
"Chihuahua","27.27"
"Baja California","26.47"
"Nuevo León","24.92"
"San Luis Potosí","24.32"
"Ciudad de México","23.62"
"Coahuila de Zaragoza","22.22"
"Oaxaca","21.42"
"Chiapas","21.27"
"Veracruz de Ignacio de La Llave","21.05"
"Sinaloa","19.56"
"Sonora","16.66"
"Quintana Roo","11.76"
"Hidalgo","3.70"
"Tlaxcala","0.00"
"Nayarit","0.00"
"Campeche","0.00"
"Guerrero","0.00"
"Zacatecas","0.00"
"Baja California Sur","0.00"
