"Estado","% Ocupación"
"Tlaxcala","12.00"
"Aguascalientes","9.67"
"Colima","5.55"
"Oaxaca","4.87"
"Jalisco","4.51"
"Puebla","3.75"
"Yucatán","3.62"
"Ciudad de México","3.27"
"México","2.80"
"Chihuahua","2.79"
"Durango","2.70"
"Hidalgo","2.40"
"Veracruz de Ignacio de La Llave","2.05"
"San Luis Potosí","1.96"
"Querétaro","1.58"
"Coahuila de Zaragoza","1.44"
"Michoacán de Ocampo","1.25"
"Sinaloa","0.95"
"Chiapas","0.82"
"Guanajuato","0.75"
"Quintana Roo","0.63"
"Tamaulipas","0.58"
"Nuevo León","0.52"
"Baja California","0.46"
"Nayarit","0.00"
"Guerrero","0.00"
"Baja California Sur","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
"Tabasco","0.00"
"Sonora","0.00"
"Campeche","0.00"
