"Estado","% Ocupación"
"Baja California Sur","55.21"
"Yucatán","49.71"
"Sinaloa","46.93"
"Oaxaca","39.17"
"Colima","37.77"
"Ciudad de México","37.63"
"Nuevo León","36.81"
"Nayarit","32.05"
"Sonora","28.73"
"Tabasco","27.41"
"Guerrero","26.20"
"Veracruz de Ignacio de La Llave","25.36"
"Jalisco","25.00"
"México","24.13"
"Quintana Roo","19.32"
"Tamaulipas","17.76"
"Campeche","16.78"
"Baja California","15.93"
"Hidalgo","15.74"
"Michoacán de Ocampo","15.15"
"Durango","14.08"
"Tlaxcala","13.63"
"Chiapas","9.28"
"San Luis Potosí","8.95"
"Puebla","8.77"
"Aguascalientes","8.23"
"Querétaro","7.69"
"Morelos","7.14"
"Coahuila de Zaragoza","6.61"
"Chihuahua","4.05"
"Zacatecas","3.07"
"Guanajuato","2.79"
