"Estado","% Ocupación"
"Zacatecas","100.00"
"Colima","100.00"
"Querétaro","85.00"
"Yucatán","73.07"
"Puebla","62.92"
"Aguascalientes","58.06"
"Tabasco","56.92"
"Tamaulipas","51.42"
"México","50.54"
"Ciudad de México","50.30"
"Tlaxcala","50.00"
"Jalisco","45.79"
"Guanajuato","41.07"
"Durango","39.62"
"Nuevo León","37.62"
"Chihuahua","30.90"
"San Luis Potosí","30.00"
"Michoacán de Ocampo","29.16"
"Veracruz de Ignacio de La Llave","28.72"
"Morelos","27.27"
"Sinaloa","24.13"
"Chiapas","20.83"
"Oaxaca","20.68"
"Quintana Roo","15.15"
"Baja California","14.70"
"Coahuila de Zaragoza","14.28"
"Sonora","8.88"
"Hidalgo","8.51"
"Guerrero","7.14"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Campeche","0.00"
