"Estado","% Ocupación"
"Baja California","38.80"
"Morelos","26.66"
"Aguascalientes","24.36"
"Chihuahua","21.53"
"Baja California Sur","20.51"
"Sonora","18.60"
"Jalisco","17.94"
"Durango","16.48"
"Nuevo León","16.15"
"Zacatecas","15.45"
"Coahuila de Zaragoza","15.15"
"Oaxaca","15.00"
"San Luis Potosí","13.44"
"Tabasco","13.02"
"Puebla","12.76"
"Ciudad de México","12.74"
"Michoacán de Ocampo","12.30"
"Yucatán","12.26"
"Guanajuato","11.81"
"Colima","11.59"
"México","11.12"
"Hidalgo","11.11"
"Tlaxcala","11.11"
"Querétaro","10.63"
"Chiapas","9.12"
"Tamaulipas","8.91"
"Nayarit","8.62"
"Veracruz de Ignacio de La Llave","8.10"
"Sinaloa","7.33"
"Campeche","7.07"
"Guerrero","5.49"
"Quintana Roo","5.23"
