"Estado","% Ocupación"
"Ciudad de México","72.29"
"Durango","65.38"
"Nuevo León","64.35"
"Zacatecas","64.00"
"San Luis Potosí","62.11"
"Chihuahua","62.09"
"Hidalgo","59.11"
"Aguascalientes","53.99"
"Coahuila de Zaragoza","50.00"
"Sonora","50.00"
"Sinaloa","49.47"
"Jalisco","49.24"
"Tamaulipas","48.69"
"Querétaro","48.67"
"Morelos","47.50"
"Baja California","46.12"
"México","45.48"
"Nayarit","44.05"
"Colima","41.37"
"Guanajuato","39.86"
"Quintana Roo","38.23"
"Puebla","36.90"
"Baja California Sur","36.87"
"Guerrero","36.16"
"Veracruz de Ignacio de La Llave","31.79"
"Oaxaca","29.91"
"Michoacán de Ocampo","26.95"
"Tabasco","25.87"
"Yucatán","18.70"
"Tlaxcala","18.10"
"Campeche","5.11"
"Chiapas","4.59"
