"Estado","% Ocupación"
"Baja California","39.76"
"Aguascalientes","26.61"
"Morelos","24.44"
"Durango","22.89"
"Jalisco","20.80"
"Sonora","19.25"
"Ciudad de México","18.70"
"Chihuahua","17.03"
"Oaxaca","16.88"
"Zacatecas","14.95"
"Nuevo León","14.90"
"Tlaxcala","14.70"
"Colima","14.28"
"Tabasco","14.10"
"Puebla","13.11"
"San Luis Potosí","13.00"
"México","12.46"
"Hidalgo","12.40"
"Querétaro","12.39"
"Guanajuato","12.33"
"Michoacán de Ocampo","12.18"
"Nayarit","11.76"
"Yucatán","10.75"
"Tamaulipas","9.95"
"Veracruz de Ignacio de La Llave","8.80"
"Baja California Sur","8.63"
"Sinaloa","8.44"
"Coahuila de Zaragoza","7.82"
"Campeche","7.50"
"Chiapas","7.06"
"Quintana Roo","6.66"
"Guerrero","5.41"
