"Estado","% Ocupación"
"Baja California Sur","65.04"
"Sinaloa","53.26"
"Ciudad de México","51.94"
"Sonora","44.06"
"Quintana Roo","42.33"
"Nayarit","41.40"
"Guerrero","37.05"
"Tamaulipas","36.28"
"Oaxaca","34.92"
"Durango","32.92"
"Hidalgo","31.22"
"Veracruz de Ignacio de La Llave","31.18"
"Nuevo León","30.25"
"México","29.50"
"Colima","29.47"
"Jalisco","28.67"
"Aguascalientes","23.46"
"Tabasco","23.44"
"Yucatán","20.11"
"Morelos","20.00"
"Baja California","19.35"
"Michoacán de Ocampo","17.16"
"Querétaro","14.78"
"Chihuahua","12.50"
"Campeche","11.96"
"Tlaxcala","11.84"
"Puebla","11.78"
"Chiapas","11.34"
"San Luis Potosí","10.67"
"Zacatecas","10.20"
"Coahuila de Zaragoza","9.01"
"Guanajuato","4.22"
