"Estado","% Ocupación"
"Baja California","43.33"
"Chihuahua","42.69"
"Aguascalientes","40.36"
"Sonora","28.39"
"Durango","25.35"
"Coahuila de Zaragoza","15.15"
"Ciudad de México","14.35"
"Puebla","14.19"
"Nuevo León","14.18"
"Tlaxcala","9.37"
"San Luis Potosí","9.32"
"Zacatecas","9.17"
"Querétaro","8.75"
"Tamaulipas","8.28"
"Oaxaca","8.10"
"Guanajuato","7.29"
"Jalisco","6.73"
"Morelos","6.52"
"México","6.40"
"Hidalgo","6.06"
"Yucatán","5.91"
"Sinaloa","5.36"
"Nayarit","4.54"
"Veracruz de Ignacio de La Llave","4.47"
"Tabasco","2.19"
"Michoacán de Ocampo","2.12"
"Chiapas","1.90"
"Baja California Sur","1.61"
"Guerrero","1.05"
"Quintana Roo","0.99"
"Campeche","0.82"
"Colima","0.00"
