"Estado","% Ocupación"
"Aguascalientes","48.92"
"Ciudad de México","34.71"
"Hidalgo","33.64"
"Oaxaca","31.00"
"Colima","30.00"
"Baja California Sur","28.45"
"Querétaro","27.81"
"Nuevo León","26.90"
"Veracruz de Ignacio de La Llave","26.49"
"Chihuahua","24.21"
"Morelos","24.04"
"Durango","23.70"
"México","22.65"
"Coahuila de Zaragoza","22.58"
"Puebla","21.47"
"Jalisco","20.28"
"Michoacán de Ocampo","20.28"
"Tamaulipas","20.17"
"Sonora","20.17"
"Sinaloa","19.21"
"Guanajuato","16.66"
"Guerrero","16.44"
"Baja California","15.66"
"San Luis Potosí","15.55"
"Nayarit","14.81"
"Tlaxcala","13.84"
"Zacatecas","11.19"
"Tabasco","8.68"
"Chiapas","7.65"
"Yucatán","4.59"
"Quintana Roo","3.59"
"Campeche","3.43"
