"Estado","% Ocupación"
"Zacatecas","100.00"
"Colima","100.00"
"Querétaro","86.36"
"Yucatán","76.92"
"Tabasco","67.85"
"Puebla","63.82"
"Durango","63.82"
"Tlaxcala","62.50"
"Oaxaca","59.45"
"San Luis Potosí","57.77"
"Tamaulipas","57.44"
"Ciudad de México","57.43"
"Michoacán de Ocampo","55.55"
"Jalisco","55.07"
"Guanajuato","53.57"
"Nuevo León","53.50"
"Aguascalientes","53.12"
"Veracruz de Ignacio de La Llave","42.85"
"México","40.00"
"Sinaloa","30.26"
"Sonora","28.57"
"Morelos","27.27"
"Quintana Roo","26.66"
"Guerrero","25.74"
"Coahuila de Zaragoza","23.07"
"Baja California","22.58"
"Hidalgo","18.18"
"Chihuahua","16.92"
"Chiapas","16.27"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Campeche","0.00"
