"Estado","% Ocupación"
"Tlaxcala","66.92"
"Durango","62.98"
"Puebla","62.62"
"Tabasco","58.14"
"Veracruz de Ignacio de La Llave","55.71"
"Nuevo León","53.89"
"Ciudad de México","53.21"
"Hidalgo","51.77"
"Oaxaca","51.22"
"Aguascalientes","47.94"
"Morelos","45.98"
"México","45.02"
"Michoacán de Ocampo","44.47"
"San Luis Potosí","42.47"
"Tamaulipas","41.83"
"Zacatecas","41.57"
"Nayarit","41.36"
"Jalisco","41.07"
"Querétaro","39.35"
"Coahuila de Zaragoza","39.29"
"Colima","39.10"
"Sonora","36.30"
"Guanajuato","36.15"
"Quintana Roo","34.81"
"Baja California","29.88"
"Guerrero","27.13"
"Yucatán","22.17"
"Sinaloa","17.97"
"Campeche","16.17"
"Baja California Sur","15.98"
"Chihuahua","14.49"
"Chiapas","13.63"
