"Estado","% Ocupación"
"Colima","100.00"
"Nayarit","100.00"
"Aguascalientes","86.95"
"Zacatecas","74.46"
"Chihuahua","67.44"
"Durango","60.46"
"San Luis Potosí","59.18"
"Ciudad de México","58.79"
"Querétaro","56.25"
"Oaxaca","50.00"
"Jalisco","49.44"
"Guanajuato","47.27"
"Nuevo León","47.15"
"Sinaloa","37.28"
"Sonora","36.36"
"Tabasco","33.33"
"México","31.57"
"Morelos","31.25"
"Hidalgo","30.76"
"Puebla","30.50"
"Coahuila de Zaragoza","30.00"
"Tamaulipas","20.89"
"Veracruz de Ignacio de La Llave","17.24"
"Yucatán","16.66"
"Baja California","12.50"
"Campeche","3.33"
"Chiapas","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Guerrero","0.00"
"Michoacán de Ocampo","0.00"
"Tlaxcala","0.00"
