"Estado","% Ocupación"
"Aguascalientes","14.00"
"Tlaxcala","8.00"
"Colima","5.55"
"Yucatán","4.60"
"Puebla","4.22"
"Jalisco","3.89"
"Nuevo León","3.50"
"Querétaro","3.17"
"Oaxaca","2.77"
"Ciudad de México","2.45"
"México","2.12"
"San Luis Potosí","1.94"
"Sinaloa","1.90"
"Morelos","1.75"
"Durango","1.58"
"Hidalgo","1.19"
"Tamaulipas","1.06"
"Sonora","1.05"
"Veracruz de Ignacio de La Llave","0.98"
"Campeche","0.94"
"Zacatecas","0.90"
"Guerrero","0.82"
"Chihuahua","0.69"
"Guanajuato","0.66"
"Quintana Roo","0.63"
"Michoacán de Ocampo","0.61"
"Baja California","0.45"
"Chiapas","0.39"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Coahuila de Zaragoza","0.00"
"Tabasco","0.00"
