"Estado","% Ocupación"
"Morelos","67.74"
"Colima","66.32"
"Jalisco","56.25"
"Veracruz de Ignacio de La Llave","54.94"
"Tabasco","54.38"
"Nuevo León","53.54"
"Oaxaca","50.00"
"Aguascalientes","48.06"
"Ciudad de México","47.57"
"Puebla","47.30"
"Hidalgo","45.97"
"San Luis Potosí","45.20"
"Sonora","44.04"
"Yucatán","42.55"
"México","41.94"
"Tlaxcala","41.88"
"Nayarit","41.52"
"Michoacán de Ocampo","40.89"
"Querétaro","39.61"
"Tamaulipas","33.62"
"Durango","31.35"
"Zacatecas","29.10"
"Coahuila de Zaragoza","25.92"
"Sinaloa","25.84"
"Guerrero","25.23"
"Baja California","23.85"
"Guanajuato","17.51"
"Chihuahua","17.19"
"Baja California Sur","17.09"
"Chiapas","16.66"
"Quintana Roo","14.51"
"Campeche","10.21"
