"Estado","% Ocupación"
"Nayarit","100.00"
"Yucatán","93.10"
"Oaxaca","55.55"
"Quintana Roo","48.78"
"Tamaulipas","46.31"
"Tabasco","39.13"
"Nuevo León","38.49"
"Sonora","37.77"
"Hidalgo","33.33"
"Veracruz de Ignacio de La Llave","29.34"
"Sinaloa","28.37"
"Querétaro","22.72"
"Puebla","20.58"
"México","18.69"
"Zacatecas","16.66"
"Baja California Sur","14.28"
"Jalisco","13.59"
"Campeche","13.33"
"Durango","13.04"
"Aguascalientes","12.90"
"Michoacán de Ocampo","10.52"
"Ciudad de México","10.20"
"Baja California","9.09"
"Guanajuato","4.91"
"Guerrero","4.54"
"San Luis Potosí","4.34"
"Chihuahua","3.84"
"Chiapas","2.12"
"Colima","0.00"
"Coahuila de Zaragoza","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
