"Estado","% Ocupación"
"Chihuahua","55.35"
"Baja California Sur","54.83"
"Aguascalientes","50.00"
"Durango","43.70"
"Coahuila de Zaragoza","41.93"
"Baja California","41.52"
"Zacatecas","40.00"
"Sinaloa","37.25"
"Nuevo León","37.03"
"Sonora","31.95"
"San Luis Potosí","30.14"
"Ciudad de México","29.83"
"Quintana Roo","29.29"
"Guanajuato","26.12"
"Hidalgo","23.66"
"Puebla","22.41"
"Tamaulipas","20.05"
"Jalisco","19.23"
"Nayarit","16.09"
"Querétaro","14.67"
"México","11.53"
"Guerrero","11.41"
"Oaxaca","11.36"
"Colima","10.37"
"Morelos","10.00"
"Veracruz de Ignacio de La Llave","8.07"
"Tabasco","6.78"
"Yucatán","5.78"
"Michoacán de Ocampo","5.15"
"Tlaxcala","4.42"
"Campeche","0.68"
"Chiapas","0.25"
