"Estado","% Ocupación"
"Aguascalientes","47.69"
"Baja California","33.63"
"Tlaxcala","32.00"
"Colima","30.76"
"Tabasco","25.20"
"Morelos","24.67"
"Jalisco","23.52"
"Chihuahua","23.02"
"Puebla","21.53"
"Nayarit","21.42"
"Ciudad de México","19.85"
"Nuevo León","19.66"
"San Luis Potosí","19.49"
"Querétaro","19.35"
"Durango","19.35"
"México","18.93"
"Michoacán de Ocampo","18.81"
"Tamaulipas","17.93"
"Oaxaca","17.70"
"Yucatán","16.92"
"Sonora","16.75"
"Hidalgo","15.94"
"Veracruz de Ignacio de La Llave","15.38"
"Zacatecas","14.95"
"Guanajuato","14.15"
"Coahuila de Zaragoza","11.66"
"Sinaloa","10.73"
"Quintana Roo","8.46"
"Campeche","6.66"
"Chiapas","5.79"
"Baja California Sur","3.37"
"Guerrero","2.97"
