"Estado","% Ocupación"
"Nuevo León","14.20"
"Sinaloa","13.04"
"Chihuahua","11.39"
"Durango","11.11"
"Baja California Sur","10.86"
"Ciudad de México","10.61"
"Guerrero","6.56"
"Tlaxcala","6.38"
"Coahuila de Zaragoza","6.32"
"Tamaulipas","6.17"
"Aguascalientes","5.71"
"Colima","3.92"
"Sonora","3.55"
"Puebla","3.46"
"Jalisco","3.04"
"México","2.95"
"Baja California","2.65"
"Veracruz de Ignacio de La Llave","2.53"
"Quintana Roo","2.23"
"Zacatecas","2.17"
"Hidalgo","2.17"
"Michoacán de Ocampo","2.00"
"Guanajuato","1.99"
"Oaxaca","1.75"
"Morelos","1.65"
"San Luis Potosí","0.90"
"Yucatán","0.77"
"Chiapas","0.25"
"Tabasco","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"Nayarit","0.00"
