"Estado","% Ocupación"
"Zacatecas","100.00"
"Nayarit","100.00"
"Colima","100.00"
"Durango","92.30"
"Oaxaca","92.10"
"Tlaxcala","87.50"
"Ciudad de México","85.51"
"Hidalgo","84.61"
"Querétaro","80.00"
"Sinaloa","76.08"
"Michoacán de Ocampo","76.00"
"Nuevo León","75.45"
"Jalisco","70.75"
"Yucatán","64.28"
"México","59.86"
"Veracruz de Ignacio de La Llave","58.65"
"Tamaulipas","56.73"
"Sonora","55.10"
"Aguascalientes","53.65"
"Guerrero","51.64"
"Puebla","50.58"
"San Luis Potosí","48.48"
"Tabasco","48.23"
"Guanajuato","43.33"
"Quintana Roo","33.33"
"Baja California Sur","25.00"
"Morelos","24.24"
"Chiapas","24.00"
"Chihuahua","20.00"
"Campeche","12.50"
"Coahuila de Zaragoza","12.00"
"Baja California","8.57"
