"Estado","% Ocupación"
"Nuevo León","62.90"
"Aguascalientes","56.72"
"Hidalgo","55.38"
"Zacatecas","53.60"
"Ciudad de México","53.57"
"Durango","51.30"
"Puebla","50.29"
"Sonora","50.28"
"Coahuila de Zaragoza","49.63"
"Morelos","49.16"
"Chihuahua","48.40"
"Colima","47.14"
"San Luis Potosí","47.05"
"Querétaro","46.91"
"Tamaulipas","43.43"
"México","43.34"
"Nayarit","42.85"
"Jalisco","42.59"
"Oaxaca","42.27"
"Guanajuato","40.00"
"Guerrero","37.97"
"Sinaloa","37.62"
"Veracruz de Ignacio de La Llave","36.32"
"Baja California","35.94"
"Tabasco","34.26"
"Tlaxcala","28.12"
"Michoacán de Ocampo","27.06"
"Baja California Sur","24.79"
"Quintana Roo","20.33"
"Yucatán","12.48"
"Chiapas","6.25"
"Campeche","4.57"
