"Estado","% Ocupación"
"Chihuahua","70.73"
"Aguascalientes","58.06"
"Querétaro","56.25"
"Zacatecas","44.44"
"Durango","44.18"
"Sonora","41.30"
"Coahuila de Zaragoza","33.33"
"Puebla","33.33"
"Nuevo León","22.67"
"Ciudad de México","21.91"
"Tamaulipas","20.51"
"Michoacán de Ocampo","16.66"
"Sinaloa","16.36"
"Yucatán","14.28"
"Jalisco","13.40"
"Guanajuato","12.06"
"San Luis Potosí","11.11"
"Veracruz de Ignacio de La Llave","10.90"
"México","9.37"
"Tabasco","8.00"
"Hidalgo","6.66"
"Baja California","6.45"
"Oaxaca","6.25"
"Guerrero","3.57"
"Chiapas","2.56"
"Quintana Roo","2.27"
"Campeche","0.00"
"Morelos","0.00"
"Colima","0.00"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
