"Estado","% Ocupación"
"Puebla","51.16"
"Nuevo León","45.49"
"Morelos","44.73"
"Aguascalientes","44.71"
"Hidalgo","42.20"
"Michoacán de Ocampo","42.05"
"Tlaxcala","40.29"
"Veracruz de Ignacio de La Llave","39.89"
"Tamaulipas","39.62"
"San Luis Potosí","38.99"
"Nayarit","38.19"
"Tabasco","37.93"
"Coahuila de Zaragoza","37.86"
"Oaxaca","37.66"
"Ciudad de México","37.51"
"Querétaro","36.00"
"Durango","35.89"
"México","35.74"
"Sonora","35.70"
"Guanajuato","34.47"
"Sinaloa","34.45"
"Jalisco","34.11"
"Baja California","33.60"
"Chihuahua","33.16"
"Colima","31.76"
"Guerrero","27.93"
"Zacatecas","24.21"
"Quintana Roo","22.26"
"Yucatán","17.02"
"Chiapas","12.22"
"Campeche","10.63"
"Baja California Sur","10.37"
