"Estado","% Ocupación"
"Tlaxcala","11.11"
"Ciudad de México","8.60"
"Querétaro","7.93"
"Nuevo León","7.29"
"Jalisco","4.82"
"Puebla","4.74"
"México","4.64"
"Baja California Sur","4.54"
"Aguascalientes","4.34"
"Colima","3.77"
"Coahuila de Zaragoza","3.50"
"Durango","2.59"
"Sinaloa","2.41"
"Chihuahua","2.38"
"Hidalgo","2.32"
"Baja California","2.27"
"Tamaulipas","2.19"
"Michoacán de Ocampo","2.18"
"Yucatán","2.15"
"Campeche","1.86"
"Sonora","1.05"
"San Luis Potosí","0.96"
"Veracruz de Ignacio de La Llave","0.93"
"Zacatecas","0.90"
"Guanajuato","0.77"
"Chiapas","0.77"
"Tabasco","0.00"
"Oaxaca","0.00"
"Nayarit","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Guerrero","0.00"
