"Estado","% Ocupación"
"Colima","100.00"
"Zacatecas","90.00"
"Querétaro","85.71"
"Baja California","73.33"
"Puebla","61.62"
"Michoacán de Ocampo","61.53"
"Yucatán","60.71"
"Aguascalientes","58.06"
"Tabasco","46.21"
"México","44.82"
"Ciudad de México","43.05"
"Jalisco","42.04"
"Veracruz de Ignacio de La Llave","40.00"
"Tamaulipas","39.39"
"Guanajuato","38.59"
"Durango","32.07"
"Nuevo León","31.71"
"Chihuahua","28.57"
"Oaxaca","25.92"
"San Luis Potosí","25.92"
"Sinaloa","24.44"
"Chiapas","23.40"
"Morelos","21.73"
"Hidalgo","18.18"
"Sonora","13.51"
"Quintana Roo","9.61"
"Coahuila de Zaragoza","3.22"
"Campeche","3.12"
"Guerrero","2.38"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
