"Estado","% Ocupación"
"Puebla","80.73"
"Colima","77.47"
"Hidalgo","76.84"
"Veracruz de Ignacio de La Llave","72.90"
"San Luis Potosí","71.15"
"Tlaxcala","69.82"
"Durango","66.66"
"Guerrero","64.99"
"Nuevo León","64.67"
"Jalisco","63.81"
"Zacatecas","62.50"
"Nayarit","62.38"
"México","62.13"
"Ciudad de México","60.95"
"Oaxaca","59.40"
"Sonora","56.70"
"Tabasco","54.72"
"Morelos","54.57"
"Michoacán de Ocampo","54.24"
"Aguascalientes","54.18"
"Querétaro","52.38"
"Quintana Roo","48.74"
"Coahuila de Zaragoza","44.98"
"Tamaulipas","44.96"
"Sinaloa","38.43"
"Baja California Sur","34.59"
"Guanajuato","32.98"
"Baja California","26.08"
"Yucatán","22.57"
"Chiapas","21.68"
"Campeche","19.20"
"Chihuahua","15.96"
