"Estado","% Ocupación"
"Colima","100.00"
"Querétaro","90.00"
"Zacatecas","83.33"
"Yucatán","76.00"
"Oaxaca","75.75"
"Tlaxcala","62.50"
"Durango","61.70"
"Michoacán de Ocampo","61.11"
"Tabasco","60.86"
"Ciudad de México","58.12"
"Jalisco","57.93"
"Guanajuato","57.14"
"San Luis Potosí","55.81"
"Nuevo León","52.10"
"Puebla","51.94"
"Aguascalientes","51.61"
"Tamaulipas","51.32"
"México","42.34"
"Veracruz de Ignacio de La Llave","35.55"
"Sonora","31.81"
"Sinaloa","30.86"
"Chiapas","30.76"
"Morelos","30.30"
"Hidalgo","30.30"
"Quintana Roo","24.13"
"Chihuahua","17.39"
"Baja California","16.66"
"Campeche","15.62"
"Guerrero","15.47"
"Coahuila de Zaragoza","9.09"
"Nayarit","0.00"
"Baja California Sur","0.00"
