"Estado","% Ocupación"
"Durango","100.00"
"Colima","100.00"
"Hidalgo","100.00"
"Nayarit","100.00"
"Zacatecas","100.00"
"Oaxaca","90.47"
"Querétaro","90.00"
"Nuevo León","80.25"
"Ciudad de México","74.22"
"Sinaloa","71.66"
"Michoacán de Ocampo","68.18"
"San Luis Potosí","62.26"
"Jalisco","60.07"
"Puebla","56.98"
"Yucatán","55.55"
"México","49.65"
"Veracruz de Ignacio de La Llave","49.48"
"Sonora","48.97"
"Aguascalientes","48.71"
"Tamaulipas","47.11"
"Tabasco","46.98"
"Guanajuato","46.77"
"Guerrero","42.85"
"Coahuila de Zaragoza","36.36"
"Chiapas","29.82"
"Chihuahua","29.31"
"Quintana Roo","27.86"
"Morelos","21.73"
"Baja California","8.10"
"Campeche","6.25"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
