"Estado","% Ocupación"
"Yucatán","48.46"
"Baja California Sur","42.21"
"Tabasco","34.71"
"Quintana Roo","20.08"
"Colima","20.00"
"Durango","20.00"
"Sonora","17.71"
"Nuevo León","17.64"
"Tamaulipas","17.47"
"Sinaloa","16.66"
"Baja California","15.30"
"Ciudad de México","13.98"
"Hidalgo","11.40"
"Chihuahua","11.04"
"Campeche","11.00"
"Oaxaca","10.71"
"Michoacán de Ocampo","9.73"
"Nayarit","9.09"
"Veracruz de Ignacio de La Llave","8.49"
"Tlaxcala","8.25"
"Coahuila de Zaragoza","7.54"
"Chiapas","7.52"
"Jalisco","7.39"
"Aguascalientes","7.25"
"Puebla","6.96"
"México","6.35"
"San Luis Potosí","6.14"
"Zacatecas","6.01"
"Guerrero","4.95"
"Querétaro","1.96"
"Guanajuato","1.91"
"Morelos","1.75"
