"Estado","% Ocupación"
"Colima","85.00"
"Nayarit","83.46"
"Ciudad de México","75.45"
"Guerrero","71.20"
"Durango","65.89"
"Veracruz de Ignacio de La Llave","63.26"
"Nuevo León","60.75"
"Hidalgo","59.67"
"Sinaloa","58.48"
"México","53.37"
"Jalisco","53.22"
"Quintana Roo","52.53"
"Oaxaca","51.83"
"Sonora","51.09"
"Morelos","50.29"
"Puebla","47.60"
"Baja California Sur","39.58"
"Querétaro","38.67"
"Tamaulipas","36.25"
"Michoacán de Ocampo","35.48"
"Zacatecas","35.00"
"Tlaxcala","34.72"
"San Luis Potosí","30.87"
"Tabasco","30.64"
"Coahuila de Zaragoza","24.65"
"Aguascalientes","23.76"
"Baja California","22.59"
"Chiapas","16.13"
"Chihuahua","16.07"
"Yucatán","15.33"
"Guanajuato","12.99"
"Campeche","8.93"
