"Estado","% Ocupación"
"Colima","79.31"
"Nuevo León","73.40"
"Nayarit","72.35"
"Hidalgo","68.22"
"Ciudad de México","66.29"
"Tlaxcala","64.58"
"Oaxaca","59.01"
"Durango","56.57"
"Jalisco","54.36"
"Sinaloa","48.13"
"México","47.14"
"Veracruz de Ignacio de La Llave","45.14"
"Guerrero","42.85"
"Sonora","41.05"
"Baja California Sur","39.13"
"San Luis Potosí","37.43"
"Querétaro","36.94"
"Yucatán","36.62"
"Puebla","36.36"
"Tabasco","35.38"
"Michoacán de Ocampo","32.36"
"Tamaulipas","32.05"
"Morelos","30.23"
"Aguascalientes","28.57"
"Zacatecas","28.03"
"Quintana Roo","22.48"
"Chiapas","21.42"
"Chihuahua","16.87"
"Baja California","15.66"
"Campeche","15.60"
"Coahuila de Zaragoza","14.16"
"Guanajuato","9.69"
