"Estado","% Ocupación"
"Tlaxcala","27.58"
"Querétaro","18.42"
"Aguascalientes","18.00"
"Morelos","17.74"
"Ciudad de México","17.27"
"Nuevo León","14.13"
"Oaxaca","13.79"
"Veracruz de Ignacio de La Llave","12.79"
"Puebla","9.50"
"México","8.80"
"Colima","8.77"
"Nayarit","8.10"
"Jalisco","7.93"
"Hidalgo","7.82"
"Sonora","6.83"
"Michoacán de Ocampo","6.52"
"Yucatán","5.85"
"Baja California","5.47"
"Tamaulipas","5.15"
"Zacatecas","4.50"
"Chihuahua","4.49"
"Coahuila de Zaragoza","4.19"
"Tabasco","4.10"
"San Luis Potosí","3.96"
"Baja California Sur","3.57"
"Sinaloa","3.27"
"Chiapas","2.78"
"Guanajuato","2.58"
"Guerrero","1.87"
"Campeche","1.80"
"Quintana Roo","0.63"
"Durango","0.00"
